id_transaccion,fecha,cliente_id,tipo_transaccion,monto,categoria,ciudad,canal,hora,estado,monto_absoluto,año,mes,dia_semana,trimestre,rango_monto,hora_num,sospechosa
TRX002566,2024-12-14,CLI1546,Compra,-717403.51,Alimentación,Cali,Cajero,08:12,Exitosa,717403.51,2024,12,5,Q4,Grande,8,False
TRX001070,2023-09-22,CLI4917,Pago De Servicio,-2762230.53,Transporte,Cali,App Móvil,16:09,Pendiente,2762230.53,2023,9,4,Q3,Muy Grande,16,False
TRX002525,2024-05-26,CLI4486,Compra,-1144118.54,Salud,Cali,App Móvil,22:39,Pendiente,1144118.54,2024,5,6,Q2,Grande,22,False
TRX002206,2023-11-23,CLI1317,Compra,-699966.53,Salud,Cartagena,Web,12:14,Exitosa,699966.53,2023,11,3,Q4,Grande,12,False
TRX001244,2024-08-21,CLI4195,Transferencia,4509120.68,Alimentación,Medellín,Web,00:46,Pendiente,4509120.68,2024,8,2,Q3,Muy Grande,0,True
TRX007340,2023-07-27,CLI2120,Compra,-1191714.37,Transporte,Barranquilla,Cajero,07:48,Exitosa,1191714.37,2023,7,3,Q3,Grande,7,False
TRX000017,2023-09-29,CLI1199,Transferencia,1461983.68,Transporte,Cartagena,Web,04:12,Pendiente,1461983.68,2023,9,4,Q3,Grande,4,True
TRX007680,2023-10-18,CLI1010,Retiro,-3559810.27,Otros,Cali,Web,11:12,Fallida,3559810.27,2023,10,2,Q4,Muy Grande,11,True
TRX003121,2023-08-17,CLI1101,Deposito,144074.94,Educación,Cali,App Móvil,10:46,Exitosa,144074.94,2023,8,3,Q3,Mediano,10,False
TRX002905,2023-08-01,CLI4214,Transferencia,719160.77,Otros,Bogotá,App Móvil,08:02,Exitosa,719160.77,2023,8,1,Q3,Grande,8,False
TRX004643,2023-12-09,CLI2158,Depósito,1064292.61,Alimentacion,Medellín,Web,21:47,Exitosa,1064292.61,2023,12,5,Q4,Grande,21,False
TRX007684,2023-03-18,CLI2394,Retiro,-521731.31,Educación,Medellín,Cajero,20:38,Exitosa,521731.31,2023,3,5,Q1,Grande,20,False
TRX004755,2023-06-27,CLI4506,Depósito,2444631.97,Salud,Barranquilla,Web,18:23,Fallida,2444631.97,2023,6,1,Q2,Muy Grande,18,False
TRX000816,2024-05-12,CLI1323,Pago De Servicio,-77218.25,Educacion,Barranquilla,Web,04:52,Exitosa,77218.25,2024,5,6,Q2,Pequeño,4,False
TRX003068,2024-05-17,CLI3044,Compra,-168268.51,Salario,Bogotá,App Móvil,22:36,Pendiente,168268.51,2024,5,4,Q2,Mediano,22,False
TRX007781,2023-02-02,CLI1908,Retiro,-1117220.89,Educación,Cartagena,Sucursal,20:39,Fallida,1117220.89,2023,2,3,Q1,Grande,20,False
TRX005601,2023-11-21,CLI1365,Compra,-326264.94,Transporte,Medellín,App Móvil,17:42,Pendiente,326264.94,2023,11,1,Q4,Mediano,17,False
TRX000960,2024-03-22,CLI1990,Deposito,2218637.38,Sin Categoría,Barranquilla,Cajero,21:59,Exitosa,2218637.38,2024,3,4,Q1,Muy Grande,21,False
TRX007023,2024-12-22,CLI3015,Compra,-503120.11,Educacion,Medellín,App Móvil,03:40,Exitosa,503120.11,2024,12,6,Q4,Grande,3,False
TRX006428,2024-05-08,CLI3461,Retiro,-4354148.77,Educación,Bogotá,Sucursal,00:11,Exitosa,4354148.77,2024,5,2,Q2,Muy Grande,0,True
TRX004894,2023-05-19,CLI3964,Pago De Servicio,-3573356.09,Otros,Barranquilla,App Móvil,12:42,Pendiente,3573356.09,2023,5,4,Q2,Muy Grande,12,True
TRX007445,2023-05-03,CLI2022,Transferencia,2945927.48,Alimentación,Cartagena,Sucursal,13:41,Pendiente,2945927.48,2023,5,2,Q2,Muy Grande,13,False
TRX000226,2024-01-03,CLI3857,Depósito,3532091.77,Salud,Cartagena,Sucursal,18:12,Fallida,3532091.77,2024,1,2,Q1,Muy Grande,18,True
TRX006171,2024-02-01,CLI1029,Pago De Servicio,-1267851.89,Salud,Cartagena,Web,19:30,Exitosa,1267851.89,2024,2,3,Q1,Grande,19,False
TRX003355,2023-11-21,CLI3251,Depósito,1965835.5,Salario,Barranquilla,Web,11:41,Pendiente,1965835.5,2023,11,1,Q4,Grande,11,False
TRX005896,2023-09-02,CLI4738,Depósito,2553033.56,Educacion,Cartagena,Cajero,06:47,Exitosa,2553033.56,2023,9,5,Q3,Muy Grande,6,False
TRX002486,2023-12-28,CLI1942,Compra,-1352743.63,Transporte,Cali,Sucursal,03:04,Exitosa,1352743.63,2023,12,3,Q4,Grande,3,True
TRX000563,2023-10-08,CLI3142,Pago De Servicio,-1696857.68,Transporte,Cartagena,App Móvil,21:35,Exitosa,1696857.68,2023,10,6,Q4,Grande,21,False
TRX003437,2023-07-31,CLI2931,Retiro,-315274.67,Alimentacion,Cartagena,Web,18:41,Exitosa,315274.67,2023,7,0,Q3,Mediano,18,False
TRX006374,2024-08-20,CLI2379,Transferencia,116125.67,Transporte,Medellín,Sucursal,09:56,Exitosa,116125.67,2024,8,1,Q3,Mediano,9,False
TRX006182,2023-05-02,CLI4782,Retiro,-1036326.19,Otros,Barranquilla,Sucursal,18:28,Exitosa,1036326.19,2023,5,1,Q2,Grande,18,False
TRX001694,2023-06-05,CLI1110,Transferencia,1178595.0,Salud,Cartagena,Cajero,01:45,Fallida,1178595.0,2023,6,0,Q2,Grande,1,True
TRX006894,2023-09-01,CLI2233,Deposito,2815590.04,Salario,Barranquilla,Sucursal,13:58,Exitosa,2815590.04,2023,9,4,Q3,Muy Grande,13,False
TRX001046,2023-02-12,CLI1223,Retiro,-561938.48,Servicios,Bogotá,Cajero,23:43,Exitosa,561938.48,2023,2,6,Q1,Grande,23,False
TRX003447,2024-06-21,CLI1662,Retiro,-877626.45,Transporte,Cali,Web,22:32,Fallida,877626.45,2024,6,4,Q2,Grande,22,False
TRX004566,2024-01-14,CLI2261,Transferencia,205799.5,Transporte,Cali,App Móvil,23:00,Pendiente,205799.5,2024,1,6,Q1,Mediano,23,False
TRX000955,2023-01-05,CLI2189,Pago De Servicio,-1322592.44,Salud,Bogotá,Web,07:23,Exitosa,1322592.44,2023,1,3,Q1,Grande,7,False
TRX002736,2023-10-28,CLI1283,Retiro,-257307.79,Otros,Bogotá,Web,04:32,Exitosa,257307.79,2023,10,5,Q4,Mediano,4,False
TRX007986,2024-09-03,CLI3796,Pago De Servicio,-540286.8,Sin Categoría,Barranquilla,App Móvil,05:45,Exitosa,540286.8,2024,9,1,Q3,Grande,5,False
TRX004736,2024-05-21,CLI1495,Deposito,3771667.41,Alimentación,Medellín,App Móvil,17:14,Exitosa,3771667.41,2024,5,1,Q2,Muy Grande,17,True
TRX007843,2023-09-20,CLI1088,Deposito,2688207.27,Educación,Cali,Sucursal,08:40,Exitosa,2688207.27,2023,9,2,Q3,Muy Grande,8,False
TRX001219,2023-05-29,CLI1471,Retiro,-289661.49,Transporte,Bogotá,Cajero,06:10,Fallida,289661.49,2023,5,0,Q2,Mediano,6,False
TRX005255,2023-04-23,CLI3505,Compra,-1520497.3,Entretenimiento,Cali,Sucursal,18:52,Exitosa,1520497.3,2023,4,6,Q2,Grande,18,False
TRX005512,2024-10-24,CLI1987,Compra,-70074.86,Salario,Cartagena,App Móvil,15:54,Pendiente,70074.86,2024,10,3,Q4,Pequeño,15,False
TRX007747,2023-12-21,CLI1669,Retiro,-731690.9,Alimentacion,Bogotá,App Móvil,3:18,Exitosa,731690.9,2023,12,3,Q4,Grande,3,False
TRX001528,2023-05-04,CLI4173,Pago De Servicio,-1029929.15,Salud,Bogotá,Cajero,14:56,Exitosa,1029929.15,2023,5,3,Q2,Grande,14,False
TRX003988,2023-06-01,CLI4248,Retiro,-2610190.84,Alimentacion,Medellín,Cajero,15:40,Pendiente,2610190.84,2023,6,3,Q2,Muy Grande,15,False
TRX001301,2024-06-13,CLI4345,Transferencia,846542.93,Servicios,Barranquilla,Sucursal,02:08,Exitosa,846542.93,2024,6,3,Q2,Grande,2,False
TRX007964,2023-03-13,CLI1232,Depósito,4542502.91,Educación,Cartagena,App Móvil,23:58,Exitosa,4542502.91,2023,3,0,Q1,Muy Grande,23,True
TRX006945,2024-04-10,CLI3199,Transferencia,894801.57,Entretenimiento,Medellín,Sucursal,00:54,Exitosa,894801.57,2024,4,2,Q2,Grande,0,False
TRX005700,2024-08-08,CLI1981,Retiro,-373916.91,Alimentación,Cartagena,Cajero,08:12,Fallida,373916.91,2024,8,3,Q3,Mediano,8,False
TRX000161,2023-10-30,CLI2710,Transferencia,1021149.32,Entretenimiento,Barranquilla,Sucursal,15:35,Exitosa,1021149.32,2023,10,0,Q4,Grande,15,False
TRX004068,2023-02-06,CLI3215,Deposito,833449.64,Servicios,Bogotá,Web,10:27,Exitosa,833449.64,2023,2,0,Q1,Grande,10,False
TRX005801,2024-12-03,CLI3712,Retiro,-1924112.21,Alimentación,Cartagena,App Móvil,01:41,Fallida,1924112.21,2024,12,1,Q4,Grande,1,True
TRX000957,2024-09-06,CLI2038,Depósito,3151358.63,Educación,Medellín,Web,04:42,Exitosa,3151358.63,2024,9,4,Q3,Muy Grande,4,True
TRX003792,2023-02-18,CLI1139,Retiro,-640761.86,Servicios,Medellín,App Móvil,00:22,Exitosa,640761.86,2023,2,5,Q1,Grande,0,False
TRX003235,2023-10-05,CLI2025,Transferencia,2757896.83,Transporte,Cali,App Móvil,5:49,Exitosa,2757896.83,2023,10,3,Q4,Muy Grande,5,False
TRX002870,2023-06-06,CLI1010,Compra,-1882987.21,Servicios,Medellín,App Móvil,01:50,Exitosa,1882987.21,2023,6,1,Q2,Grande,1,True
TRX003778,2023-09-23,CLI4732,Retiro,-530897.0,Transporte,Barranquilla,Sucursal,20:08,Exitosa,530897.0,2023,9,5,Q3,Grande,20,False
TRX004434,2023-06-09,CLI4069,Transferencia,344514.91,Alimentación,Barranquilla,Sucursal,08:19,Fallida,344514.91,2023,6,4,Q2,Mediano,8,False
TRX004974,2024-09-11,CLI3394,Compra,-247013.7,Sin Categoría,Medellín,Sucursal,01:31,Pendiente,247013.7,2024,9,2,Q3,Mediano,1,False
TRX006016,2023-05-07,CLI1028,Depósito,4155849.09,Otros,Cali,Cajero,04:47,Exitosa,4155849.09,2023,5,6,Q2,Muy Grande,4,True
TRX002962,2023-06-28,CLI3310,Depósito,629364.18,Educación,Barranquilla,App Móvil,19:47,Exitosa,629364.18,2023,6,2,Q2,Grande,19,False
TRX005981,2023-01-06,CLI3687,Pago De Servicio,-1168184.47,Salud,Barranquilla,Cajero,23:47,Exitosa,1168184.47,2023,1,4,Q1,Grande,23,False
TRX002201,2024-12-16,CLI1262,Pago De Servicio,-509824.08,Alimentacion,Cartagena,Cajero,03:09,Pendiente,509824.08,2024,12,0,Q4,Grande,3,False
TRX000099,2023-04-16,CLI2845,Deposito,4912808.63,Alimentación,Cartagena,Sucursal,01:15,Pendiente,4912808.63,2023,4,6,Q2,Muy Grande,1,True
TRX007913,2023-02-17,CLI1071,Pago De Servicio,-132036.51,Alimentación,Cali,Sucursal,04:34,Exitosa,132036.51,2023,2,4,Q1,Mediano,4,False
TRX002558,2023-12-26,CLI4780,Retiro,-2294227.66,Educacion,Barranquilla,Cajero,11:53,Fallida,2294227.66,2023,12,1,Q4,Muy Grande,11,False
TRX003184,2024-10-29,CLI1210,Pago De Servicio,-496258.56,Transporte,Barranquilla,Web,12:00,Pendiente,496258.56,2024,10,1,Q4,Mediano,12,False
TRX007395,2023-08-26,CLI1014,Deposito,2176934.41,Transporte,Bogotá,Cajero,10:11,Exitosa,2176934.41,2023,8,5,Q3,Muy Grande,10,False
TRX000254,2024-04-26,CLI1482,Depósito,4338647.18,Alimentación,Cartagena,Cajero,15:56,Fallida,4338647.18,2024,4,4,Q2,Muy Grande,15,True
TRX003924,2024-10-16,CLI2114,Pago De Servicio,-78539.29,Educacion,Medellín,Cajero,00:56,Exitosa,78539.29,2024,10,2,Q4,Pequeño,0,False
TRX004200,2023-01-15,CLI3247,Depósito,3585574.77,Entretenimiento,Bogotá,Sucursal,07:58,Exitosa,3585574.77,2023,1,6,Q1,Muy Grande,7,True
TRX001446,2023-05-21,CLI1335,Compra,-672703.71,Alimentación,Bogotá,Cajero,00:47,Exitosa,672703.71,2023,5,6,Q2,Grande,0,False
TRX005540,2023-07-01,CLI3215,Compra,-1090495.18,Alimentación,Bogotá,Web,04:54,Exitosa,1090495.18,2023,7,5,Q3,Grande,4,True
TRX001649,2023-10-20,CLI2306,Pago De Servicio,-4815089.31,Servicios,Cali,App Móvil,17:1,Exitosa,4815089.31,2023,10,4,Q4,Muy Grande,17,True
TRX004683,2023-10-09,CLI4603,Transferencia,3075762.6,Alimentacion,Cali,App Móvil,22:45,Exitosa,3075762.6,2023,10,0,Q4,Muy Grande,22,True
TRX004724,2023-07-18,CLI3808,Depósito,3449915.65,Salud,Cali,Web,17:26,Exitosa,3449915.65,2023,7,1,Q3,Muy Grande,17,True
TRX003992,2023-12-20,CLI4295,Transferencia,4414397.47,Salud,Barranquilla,Cajero,05:21,Pendiente,4414397.47,2023,12,2,Q4,Muy Grande,5,True
TRX001697,2024-08-17,CLI3284,Compra,-745491.83,Educacion,Barranquilla,Sucursal,12:52,Pendiente,745491.83,2024,8,5,Q3,Grande,12,False
TRX003192,2023-02-20,CLI3384,Retiro,-1830682.14,Otros,Cali,Cajero,22:26,Exitosa,1830682.14,2023,2,0,Q1,Grande,22,False
TRX006198,2023-07-24,CLI4044,Depósito,4939365.16,Transporte,Cali,Sucursal,12:55,Pendiente,4939365.16,2023,7,0,Q3,Muy Grande,12,True
TRX006296,2024-04-03,CLI2253,Transferencia,4899725.38,Sin Categoría,Barranquilla,Sucursal,14:36,Pendiente,4899725.38,2024,4,2,Q2,Muy Grande,14,True
TRX004500,2024-06-19,CLI3046,Transferencia,3108599.31,Alimentación,Bogotá,App Móvil,23:18,Exitosa,3108599.31,2024,6,2,Q2,Muy Grande,23,True
TRX001155,2024-07-21,CLI4671,Depósito,3979366.28,Otros,Bogotá,App Móvil,09:15,Pendiente,3979366.28,2024,7,6,Q3,Muy Grande,9,True
TRX002256,2023-09-23,CLI4238,Depósito,1240713.01,Alimentacion,Cali,App Móvil,06:55,Fallida,1240713.01,2023,9,5,Q3,Grande,6,False
TRX006960,2023-03-10,CLI2241,Retiro,-698882.41,Entretenimiento,Cartagena,App Móvil,01:54,Exitosa,698882.41,2023,3,4,Q1,Grande,1,False
TRX001683,2024-07-07,CLI1198,Pago De Servicio,-1155527.23,Alimentación,Cali,Cajero,06:17,Exitosa,1155527.23,2024,7,6,Q3,Grande,6,False
TRX003171,2023-02-13,CLI4096,Pago De Servicio,-1356015.12,Alimentación,Cartagena,Cajero,10:26,Exitosa,1356015.12,2023,2,0,Q1,Grande,10,False
TRX007401,2024-04-05,CLI1132,Deposito,4637078.39,Transporte,Cali,App Móvil,14:13,Fallida,4637078.39,2024,4,4,Q2,Muy Grande,14,True
TRX002057,2023-03-09,CLI3597,Pago De Servicio,-1366181.37,Alimentación,Bogotá,Sucursal,10:39,Fallida,1366181.37,2023,3,3,Q1,Grande,10,False
TRX007159,2023-09-23,CLI2447,Retiro,-725522.53,Transporte,Cali,Web,02:36,Fallida,725522.53,2023,9,5,Q3,Grande,2,False
TRX004091,2023-04-25,CLI3274,Deposito,2199919.22,Alimentación,Medellín,Sucursal,12:10,Exitosa,2199919.22,2023,4,1,Q2,Muy Grande,12,False
TRX007935,2023-12-11,CLI4087,Retiro,-498105.74,Transporte,Cali,Sucursal,14:44,Fallida,498105.74,2023,12,0,Q4,Mediano,14,False
TRX003109,2023-12-22,CLI1245,Pago De Servicio,-371305.22,Alimentación,Cartagena,Sucursal,19:16,Pendiente,371305.22,2023,12,4,Q4,Mediano,19,False
TRX004549,2023-08-23,CLI4033,Pago De Servicio,-1470190.09,Servicios,Bogotá,Cajero,15:38,Pendiente,1470190.09,2023,8,2,Q3,Grande,15,False
TRX003724,2023-09-04,CLI2467,Pago De Servicio,-1917829.54,Alimentación,Medellín,Cajero,13:33,Exitosa,1917829.54,2023,9,0,Q3,Grande,13,False
TRX006398,2024-08-20,CLI4137,Pago De Servicio,-661058.72,Alimentación,Cali,Sucursal,18:33,Exitosa,661058.72,2024,8,1,Q3,Grande,18,False
TRX005424,2023-01-02,CLI1434,Depósito,2113232.27,Sin Categoría,Medellín,Web,22:43,Exitosa,2113232.27,2023,1,0,Q1,Muy Grande,22,False
TRX007041,2023-07-03,CLI2858,Deposito,4547466.54,Alimentación,Bogotá,App Móvil,2:47,Fallida,4547466.54,2023,7,0,Q3,Muy Grande,2,True
TRX002050,2023-12-21,CLI1533,Retiro,-1039091.62,Transporte,Medellín,Sucursal,09:41,Fallida,1039091.62,2023,12,3,Q4,Grande,9,False
TRX004977,2023-05-31,CLI1413,Deposito,3248708.48,Otros,Cartagena,Cajero,22:10,Exitosa,3248708.48,2023,5,2,Q2,Muy Grande,22,True
TRX003644,2023-09-01,CLI3267,Pago De Servicio,-907011.95,Entretenimiento,Bogotá,Web,14:26,Exitosa,907011.95,2023,9,4,Q3,Grande,14,False
TRX000624,2023-05-23,CLI4421,Depósito,3029450.42,Alimentacion,Cali,Sucursal,11:28,Fallida,3029450.42,2023,5,1,Q2,Muy Grande,11,True
TRX006490,2023-06-02,CLI3595,Compra,-1437043.35,Alimentación,Cali,Cajero,11:15,Exitosa,1437043.35,2023,6,4,Q2,Grande,11,False
TRX005884,2024-10-03,CLI3690,Deposito,2363830.63,Salario,Barranquilla,Web,19:16,Exitosa,2363830.63,2024,10,3,Q4,Muy Grande,19,False
TRX000263,2023-08-29,CLI2354,Depósito,113109.54,Alimentación,Medellín,Web,04:05,Exitosa,113109.54,2023,8,1,Q3,Mediano,4,False
TRX005731,2023-04-18,CLI2750,Pago De Servicio,-2233468.58,Salario,Medellín,Sucursal,5:0,Exitosa,2233468.58,2023,4,1,Q2,Muy Grande,5,False
TRX003370,2024-08-20,CLI1895,Deposito,268016.43,Sin Categoría,Barranquilla,Web,13:00,Exitosa,268016.43,2024,8,1,Q3,Mediano,13,False
TRX004062,2023-11-06,CLI4380,Compra,-898731.94,Salario,Medellín,App Móvil,16:58,Pendiente,898731.94,2023,11,0,Q4,Grande,16,False
TRX005535,2023-08-22,CLI3679,Transferencia,2135258.83,Sin Categoría,Cartagena,Web,20:47,Exitosa,2135258.83,2023,8,1,Q3,Muy Grande,20,False
TRX006295,2023-05-08,CLI1675,Transferencia,3441942.42,Salud,Barranquilla,Sucursal,13:38,Pendiente,3441942.42,2023,5,0,Q2,Muy Grande,13,True
TRX006066,2024-10-28,CLI3264,Pago De Servicio,-499451.7,Alimentacion,Cali,App Móvil,21:45,Fallida,499451.7,2024,10,0,Q4,Mediano,21,False
TRX006617,2023-09-29,CLI1799,Retiro,-737801.03,Transporte,Medellín,Sucursal,17:47,Exitosa,737801.03,2023,9,4,Q3,Grande,17,False
TRX001803,2023-05-24,CLI3748,Pago De Servicio,-2160375.63,Salario,Medellín,Cajero,04:56,Exitosa,2160375.63,2023,5,2,Q2,Muy Grande,4,True
TRX004737,2023-12-10,CLI2915,Pago De Servicio,-1921467.56,Sin Categoría,Barranquilla,Cajero,11:11,Exitosa,1921467.56,2023,12,6,Q4,Grande,11,False
TRX002386,2024-06-25,CLI2232,Retiro,-1565706.69,Entretenimiento,Medellín,App Móvil,09:33,Pendiente,1565706.69,2024,6,1,Q2,Grande,9,False
TRX006695,2023-02-21,CLI1133,Pago De Servicio,-547070.21,Alimentación,Cartagena,App Móvil,12:53,Exitosa,547070.21,2023,2,1,Q1,Grande,12,False
TRX005760,2024-07-24,CLI1306,Compra,-1379799.75,Salud,Cali,App Móvil,07:28,Exitosa,1379799.75,2024,7,2,Q3,Grande,7,False
TRX001960,2023-02-15,CLI3937,Deposito,3400612.51,Sin Categoría,Medellín,Sucursal,20:33,Exitosa,3400612.51,2023,2,2,Q1,Muy Grande,20,True
TRX002977,2023-01-16,CLI4468,Pago De Servicio,-3978071.55,Educación,Barranquilla,App Móvil,11:54,Exitosa,3978071.55,2023,1,0,Q1,Muy Grande,11,True
TRX000489,2023-07-28,CLI3596,Retiro,-1371327.06,Servicios,Bogotá,App Móvil,21:38,Exitosa,1371327.06,2023,7,4,Q3,Grande,21,False
TRX001844,2023-12-26,CLI2623,Retiro,-1073422.56,Salud,Medellín,App Móvil,20:23,Exitosa,1073422.56,2023,12,1,Q4,Grande,20,False
TRX001735,2024-08-20,CLI4318,Deposito,1275210.22,Educacion,Barranquilla,Web,20:57,Pendiente,1275210.22,2024,8,1,Q3,Grande,20,False
TRX002912,2024-04-04,CLI3830,Retiro,-1208110.19,Salud,Barranquilla,App Móvil,01:21,Pendiente,1208110.19,2024,4,3,Q2,Grande,1,True
TRX003220,2023-07-22,CLI1042,Transferencia,3733901.77,Educación,Bogotá,App Móvil,21:52,Exitosa,3733901.77,2023,7,5,Q3,Muy Grande,21,True
TRX000147,2024-04-07,CLI4102,Pago De Servicio,-1526100.64,Alimentación,Medellín,Web,16:45,Exitosa,1526100.64,2024,4,6,Q2,Grande,16,False
TRX001987,2024-07-03,CLI2769,Transferencia,3303351.42,Alimentación,Cali,Web,18:11,Pendiente,3303351.42,2024,7,2,Q3,Muy Grande,18,True
TRX001370,2023-10-02,CLI2753,Retiro,-164211.4,Salud,Cali,App Móvil,21:5,Fallida,164211.4,2023,10,0,Q4,Mediano,21,False
TRX006547,2023-02-24,CLI1915,Deposito,3942743.0,Transporte,Medellín,Sucursal,10:23,Fallida,3942743.0,2023,2,4,Q1,Muy Grande,10,True
TRX006052,2023-08-18,CLI1194,Pago De Servicio,-1247046.57,Entretenimiento,Bogotá,Cajero,02:10,Pendiente,1247046.57,2023,8,4,Q3,Grande,2,True
TRX007099,2024-02-02,CLI2380,Retiro,-938155.22,Alimentacion,Cali,Cajero,02:13,Exitosa,938155.22,2024,2,4,Q1,Grande,2,False
TRX002812,2023-08-24,CLI3175,Retiro,-3571945.33,Alimentacion,Barranquilla,App Móvil,05:51,Exitosa,3571945.33,2023,8,3,Q3,Muy Grande,5,True
TRX000660,2024-03-07,CLI1486,Transferencia,2773112.18,Educacion,Bogotá,App Móvil,12:32,Fallida,2773112.18,2024,3,3,Q1,Muy Grande,12,False
TRX001795,2023-08-14,CLI4248,Deposito,364887.61,Transporte,Barranquilla,Sucursal,08:20,Exitosa,364887.61,2023,8,0,Q3,Mediano,8,False
TRX007517,2023-09-08,CLI4778,Retiro,-0.01,Salario,Barranquilla,App Móvil,05:44,Fallida,0.01,2023,9,4,Q3,Pequeño,5,False
TRX002512,2023-01-28,CLI4424,Transferencia,187451.43,Salario,Barranquilla,Cajero,07:47,Exitosa,187451.43,2023,1,5,Q1,Mediano,7,False
TRX003398,2024-07-12,CLI2235,Deposito,422208.22,Alimentacion,Bogotá,Web,21:23,Exitosa,422208.22,2024,7,4,Q3,Mediano,21,False
TRX004283,2024-09-22,CLI1274,Pago De Servicio,-603752.24,Alimentación,Medellín,App Móvil,14:41,Fallida,603752.24,2024,9,6,Q3,Grande,14,False
TRX001148,2024-01-03,CLI4718,Depósito,4417292.29,Salud,Bogotá,Web,11:39,Exitosa,4417292.29,2024,1,2,Q1,Muy Grande,11,True
TRX000609,2023-02-25,CLI3209,Pago De Servicio,-1604889.1,Entretenimiento,Cartagena,Web,16:20,Exitosa,1604889.1,2023,2,5,Q1,Grande,16,False
TRX006288,2023-07-02,CLI2812,Pago De Servicio,-14189.86,Educacion,Cartagena,Cajero,6:32,Fallida,14189.86,2023,7,6,Q3,Pequeño,6,False
TRX006896,2024-03-25,CLI4523,Pago De Servicio,-805992.95,Entretenimiento,Cali,Cajero,3:40,Exitosa,805992.95,2024,3,0,Q1,Grande,3,False
TRX003583,2023-01-18,CLI2302,Pago De Servicio,-3071364.05,Salario,Cali,Sucursal,02:30,Exitosa,3071364.05,2023,1,2,Q1,Muy Grande,2,True
TRX001931,2024-11-22,CLI1708,Retiro,-4456451.34,Educación,Bogotá,Web,14:34,Exitosa,4456451.34,2024,11,4,Q4,Muy Grande,14,True
TRX007126,2024-05-11,CLI3652,Pago De Servicio,-1151415.92,Servicios,Barranquilla,Cajero,17:32,Exitosa,1151415.92,2024,5,5,Q2,Grande,17,False
TRX000198,2023-09-14,CLI2476,Retiro,-749969.1,Transporte,Medellín,Web,20:19,Fallida,749969.1,2023,9,3,Q3,Grande,20,False
TRX007778,2023-08-08,CLI1239,Transferencia,841784.61,Salud,Cali,Cajero,16:53,Pendiente,841784.61,2023,8,1,Q3,Grande,16,False
TRX002932,2024-11-12,CLI1313,Transferencia,3995242.22,Salud,Medellín,App Móvil,00:50,Exitosa,3995242.22,2024,11,1,Q4,Muy Grande,0,True
TRX002328,2023-01-09,CLI1615,Deposito,4545553.72,Sin Categoría,Cali,Sucursal,02:12,Exitosa,4545553.72,2023,1,0,Q1,Muy Grande,2,True
TRX004390,2024-06-25,CLI4215,Compra,-1178507.04,Alimentación,Barranquilla,Sucursal,05:10,Fallida,1178507.04,2024,6,1,Q2,Grande,5,False
TRX000767,2023-08-31,CLI4757,Retiro,-1800590.68,Educación,Barranquilla,Cajero,01:39,Exitosa,1800590.68,2023,8,3,Q3,Grande,1,True
TRX004497,2024-06-15,CLI3825,Retiro,-1272855.55,Alimentacion,Cartagena,Web,10:19,Exitosa,1272855.55,2024,6,5,Q2,Grande,10,False
TRX004219,2023-01-17,CLI2115,Pago De Servicio,-1801828.64,Sin Categoría,Cali,Cajero,16:07,Exitosa,1801828.64,2023,1,1,Q1,Grande,16,False
TRX003256,2023-01-25,CLI1008,Transferencia,1993614.37,Educacion,Barranquilla,App Móvil,10:16,Pendiente,1993614.37,2023,1,2,Q1,Grande,10,False
TRX000203,2023-10-30,CLI2604,Depósito,3929817.92,Educacion,Bogotá,Web,12:07,Exitosa,3929817.92,2023,10,0,Q4,Muy Grande,12,True
TRX003511,2023-08-11,CLI1820,Pago De Servicio,-4833434.86,Alimentación,Bogotá,Web,14:44,Fallida,4833434.86,2023,8,4,Q3,Muy Grande,14,True
TRX004932,2023-01-27,CLI4407,Deposito,1510031.83,Educacion,Barranquilla,Web,11:06,Pendiente,1510031.83,2023,1,4,Q1,Grande,11,False
TRX006391,2024-10-08,CLI2405,Retiro,-1793519.55,Otros,Barranquilla,Web,09:58,Exitosa,1793519.55,2024,10,1,Q4,Grande,9,False
TRX005536,2024-10-03,CLI3433,Pago De Servicio,-2275711.3,Entretenimiento,Bogotá,App Móvil,17:38,Exitosa,2275711.3,2024,10,3,Q4,Muy Grande,17,False
TRX001734,2024-05-27,CLI1760,Retiro,-1527085.12,Educacion,Cali,Web,8:37,Fallida,1527085.12,2024,5,0,Q2,Grande,8,False
TRX005792,2023-10-06,CLI4198,Retiro,-1371802.57,Alimentacion,Barranquilla,Sucursal,14:17,Exitosa,1371802.57,2023,10,4,Q4,Grande,14,False
TRX002778,2024-05-13,CLI1412,Retiro,-2336182.24,Transporte,Bogotá,Web,01:09,Exitosa,2336182.24,2024,5,0,Q2,Muy Grande,1,True
TRX001708,2023-05-18,CLI1892,Deposito,2424840.88,Educacion,Barranquilla,Sucursal,03:22,Fallida,2424840.88,2023,5,3,Q2,Muy Grande,3,True
TRX005173,2024-09-26,CLI1830,Pago De Servicio,-2266119.93,Salud,Cartagena,Sucursal,16:9,Pendiente,2266119.93,2024,9,3,Q3,Muy Grande,16,False
TRX005250,2023-08-28,CLI4386,Compra,-1301850.88,Salud,Medellín,Sucursal,04:35,Exitosa,1301850.88,2023,8,0,Q3,Grande,4,True
TRX005758,2024-02-16,CLI2367,Retiro,-105704.93,Salud,Medellín,Web,13:41,Exitosa,105704.93,2024,2,4,Q1,Mediano,13,False
